algo,env,seed,step,metric,value
ppo,InvertedDoublePendulum-v5,0,227328,episode_reward,4919.111938563626
ppo,InvertedDoublePendulum-v5,0,230400,episode_reward,5072.053073293714
ppo,InvertedDoublePendulum-v5,0,233472,episode_reward,5036.480972823925
ppo,InvertedDoublePendulum-v5,0,236544,episode_reward,5199.385966841902
ppo,InvertedDoublePendulum-v5,0,239616,episode_reward,5159.711323293337
ppo,InvertedDoublePendulum-v5,0,242688,episode_reward,5384.267655273603
ppo,InvertedDoublePendulum-v5,0,245760,episode_reward,5197.866151435186
ppo,InvertedDoublePendulum-v5,0,248832,episode_reward,5049.840377926565
ppo,InvertedDoublePendulum-v5,0,251904,episode_reward,5576.3422310759615
ppo,InvertedDoublePendulum-v5,0,3072,eval_reward,51.872037457116285
ppo,InvertedDoublePendulum-v5,0,18432,eval_reward,43.64880384439372
ppo,InvertedDoublePendulum-v5,0,33792,eval_reward,43.06838468355614
ppo,InvertedDoublePendulum-v5,0,49152,eval_reward,56.27539775125206
ppo,InvertedDoublePendulum-v5,0,64512,eval_reward,54.37896104304434
ppo,InvertedDoublePendulum-v5,0,79872,eval_reward,20.248626879136637
ppo,InvertedDoublePendulum-v5,0,95232,eval_reward,20.248626879136637
ppo,InvertedDoublePendulum-v5,0,110592,eval_reward,20.250466214914237
ppo,InvertedDoublePendulum-v5,0,125952,eval_reward,20.293528579570893
ppo,InvertedDoublePendulum-v5,0,141312,eval_reward,20.802649456148668
ppo,InvertedDoublePendulum-v5,0,156672,eval_reward,20.80186505243028
ppo,InvertedDoublePendulum-v5,0,172032,eval_reward,20.800682172997075
ppo,InvertedDoublePendulum-v5,0,187392,eval_reward,20.294596676176585
ppo,InvertedDoublePendulum-v5,0,202752,eval_reward,20.248626879136637
ppo,InvertedDoublePendulum-v5,0,218112,eval_reward,20.248626879136637
ppo,InvertedDoublePendulum-v5,0,233472,eval_reward,25.842442239213074
ppo,InvertedDoublePendulum-v5,0,248832,eval_reward,29.472875291814777
ppo,InvertedDoublePendulum-v5,0,0,loss,303.9864609400431
ppo,InvertedDoublePendulum-v5,0,1,loss,226.7406176884969
ppo,InvertedDoublePendulum-v5,0,2,loss,198.8420670191447
ppo,InvertedDoublePendulum-v5,0,3,loss,128.90552277565
ppo,InvertedDoublePendulum-v5,0,4,loss,145.0012924830119
ppo,InvertedDoublePendulum-v5,0,5,loss,100.40493915875753
ppo,InvertedDoublePendulum-v5,0,6,loss,68.98957777023315
ppo,InvertedDoublePendulum-v5,0,7,loss,48.889025553067526
ppo,InvertedDoublePendulum-v5,0,8,loss,41.186798532803856
ppo,InvertedDoublePendulum-v5,0,9,loss,60.459055082003275
ppo,InvertedDoublePendulum-v5,0,10,loss,56.39443186918894
ppo,InvertedDoublePendulum-v5,0,11,loss,44.40197776556015
ppo,InvertedDoublePendulum-v5,0,12,loss,43.37484273115794
ppo,InvertedDoublePendulum-v5,0,13,loss,38.22520106633504
ppo,InvertedDoublePendulum-v5,0,14,loss,30.625044147173565
ppo,InvertedDoublePendulum-v5,0,15,loss,43.24778211911519
ppo,InvertedDoublePendulum-v5,0,16,loss,109.26939883232117
ppo,InvertedDoublePendulum-v5,0,17,loss,69.9069075345993
ppo,InvertedDoublePendulum-v5,0,18,loss,52.60183410644531
ppo,InvertedDoublePendulum-v5,0,19,loss,245.09414536158243
ppo,InvertedDoublePendulum-v5,0,20,loss,231.3086135864258
ppo,InvertedDoublePendulum-v5,0,21,loss,227.3199811299642
ppo,InvertedDoublePendulum-v5,0,22,loss,316.50129086176554
ppo,InvertedDoublePendulum-v5,0,23,loss,596.6302402496337
ppo,InvertedDoublePendulum-v5,0,24,loss,150.31937452952067
ppo,InvertedDoublePendulum-v5,0,25,loss,58.58103604316712
ppo,InvertedDoublePendulum-v5,0,26,loss,39.99844936529795
ppo,InvertedDoublePendulum-v5,0,27,loss,37.344687875111894
ppo,InvertedDoublePendulum-v5,0,28,loss,35.94699029922485
ppo,InvertedDoublePendulum-v5,0,29,loss,34.65876963933309
ppo,InvertedDoublePendulum-v5,0,30,loss,33.317938788731894
ppo,InvertedDoublePendulum-v5,0,31,loss,30.29076188405355
ppo,InvertedDoublePendulum-v5,0,32,loss,29.623943277200063
ppo,InvertedDoublePendulum-v5,0,33,loss,30.196935331821443
ppo,InvertedDoublePendulum-v5,0,34,loss,37.14209992488225
ppo,InvertedDoublePendulum-v5,0,35,loss,38.41637312571208
ppo,InvertedDoublePendulum-v5,0,36,loss,22.79707844654719
ppo,InvertedDoublePendulum-v5,0,37,loss,22.220973598957062
ppo,InvertedDoublePendulum-v5,0,38,loss,20.091940679152806
ppo,InvertedDoublePendulum-v5,0,39,loss,27.985186141729354
ppo,InvertedDoublePendulum-v5,0,40,loss,19.290521138906477
ppo,InvertedDoublePendulum-v5,0,41,loss,18.91784547964732
ppo,InvertedDoublePendulum-v5,0,42,loss,17.621753297249477
ppo,InvertedDoublePendulum-v5,0,43,loss,18.421117798487344
ppo,InvertedDoublePendulum-v5,0,44,loss,17.350413725773493
ppo,InvertedDoublePendulum-v5,0,45,loss,16.502592821915943
ppo,InvertedDoublePendulum-v5,0,46,loss,18.69822310010592
ppo,InvertedDoublePendulum-v5,0,47,loss,15.622228439648946
ppo,InvertedDoublePendulum-v5,0,48,loss,15.544103328386942
ppo,InvertedDoublePendulum-v5,0,49,loss,20.470787954330444
ppo,InvertedDoublePendulum-v5,0,50,loss,19.17341179251671
ppo,InvertedDoublePendulum-v5,0,51,loss,15.086318379640579
ppo,InvertedDoublePendulum-v5,0,52,loss,13.343824211756388
ppo,InvertedDoublePendulum-v5,0,53,loss,16.676391593615215
ppo,InvertedDoublePendulum-v5,0,54,loss,13.831975390513739
ppo,InvertedDoublePendulum-v5,0,55,loss,13.891608905792236
ppo,InvertedDoublePendulum-v5,0,56,loss,14.445530130465825
ppo,InvertedDoublePendulum-v5,0,57,loss,14.354879484574
ppo,InvertedDoublePendulum-v5,0,58,loss,15.926111807425817
ppo,InvertedDoublePendulum-v5,0,59,loss,15.617839735746383
ppo,InvertedDoublePendulum-v5,0,60,loss,17.685460458199184
ppo,InvertedDoublePendulum-v5,0,61,loss,13.599845323959986
ppo,InvertedDoublePendulum-v5,0,62,loss,11.75437060991923
ppo,InvertedDoublePendulum-v5,0,63,loss,13.44102139075597
ppo,InvertedDoublePendulum-v5,0,64,loss,11.242237419883411
ppo,InvertedDoublePendulum-v5,0,65,loss,12.028027937809627
ppo,InvertedDoublePendulum-v5,0,66,loss,11.857955090204875
ppo,InvertedDoublePendulum-v5,0,67,loss,44.126079352696735
ppo,InvertedDoublePendulum-v5,0,68,loss,55.667878516515096
ppo,InvertedDoublePendulum-v5,0,69,loss,32.11107097864151
ppo,InvertedDoublePendulum-v5,0,70,loss,12.078245608011882
ppo,InvertedDoublePendulum-v5,0,71,loss,10.526516948143641
ppo,InvertedDoublePendulum-v5,0,72,loss,14.210640901327134
ppo,InvertedDoublePendulum-v5,0,73,loss,18.896731585264206
ppo,InvertedDoublePendulum-v5,0,74,loss,42.15517762502034
ppo,InvertedDoublePendulum-v5,0,75,loss,33.667762911319734
ppo,InvertedDoublePendulum-v5,0,76,loss,46.95969471931458
ppo,InvertedDoublePendulum-v5,0,77,loss,46.15976081689199
ppo,InvertedDoublePendulum-v5,0,78,loss,63.757521176338194
ppo,InvertedDoublePendulum-v5,0,79,loss,47.80395278930664
ppo,InvertedDoublePendulum-v5,0,80,loss,41.79307819604874
ppo,InvertedDoublePendulum-v5,0,81,loss,65.71830468972524
ppo,InvertedDoublePendulum-v5,42,3072,episode_reward,6426.503279434034
ppo,InvertedDoublePendulum-v5,42,6144,episode_reward,6183.221327522881
ppo,InvertedDoublePendulum-v5,42,9216,episode_reward,6653.4378730471035
ppo,InvertedDoublePendulum-v5,42,12288,episode_reward,6530.224433522699
ppo,InvertedDoublePendulum-v5,42,15360,episode_reward,7080.716291813683
ppo,InvertedDoublePendulum-v5,42,18432,episode_reward,7200.539314723283
ppo,InvertedDoublePendulum-v5,42,21504,episode_reward,7488.126866372886
ppo,InvertedDoublePendulum-v5,42,24576,episode_reward,7046.602920549827
ppo,InvertedDoublePendulum-v5,42,27648,episode_reward,6631.480100749843
ppo,InvertedDoublePendulum-v5,42,30720,episode_reward,6647.590953900054
ppo,InvertedDoublePendulum-v5,42,33792,episode_reward,6693.3670261312545
ppo,InvertedDoublePendulum-v5,42,36864,episode_reward,6675.051410336094
ppo,InvertedDoublePendulum-v5,42,39936,episode_reward,6583.374348963009
ppo,InvertedDoublePendulum-v5,42,43008,episode_reward,6707.447021709246
ppo,InvertedDoublePendulum-v5,42,46080,episode_reward,6654.068780340962
ppo,InvertedDoublePendulum-v5,42,49152,episode_reward,6883.067246406579
ppo,InvertedDoublePendulum-v5,42,52224,episode_reward,6802.016482290159
ppo,InvertedDoublePendulum-v5,42,55296,episode_reward,7040.123593123912
ppo,InvertedDoublePendulum-v5,42,58368,episode_reward,7095.424410963964
ppo,InvertedDoublePendulum-v5,42,61440,episode_reward,7206.540745001235
ppo,InvertedDoublePendulum-v5,42,64512,episode_reward,7250.009493438567
ppo,InvertedDoublePendulum-v5,42,67584,episode_reward,6901.137835361211
ppo,InvertedDoublePendulum-v5,42,70656,episode_reward,6636.556380728473
ppo,InvertedDoublePendulum-v5,42,73728,episode_reward,6610.142353952996
ppo,InvertedDoublePendulum-v5,42,76800,episode_reward,6596.482339430015
ppo,InvertedDoublePendulum-v5,42,79872,episode_reward,6667.510227947651
ppo,InvertedDoublePendulum-v5,42,82944,episode_reward,6663.8369096497145
ppo,InvertedDoublePendulum-v5,42,86016,episode_reward,6629.328169662356
ppo,InvertedDoublePendulum-v5,42,89088,episode_reward,6548.304851995711
ppo,InvertedDoublePendulum-v5,42,92160,episode_reward,6600.988478288822
ppo,InvertedDoublePendulum-v5,42,95232,episode_reward,6490.3905236673745
ppo,InvertedDoublePendulum-v5,42,98304,episode_reward,6541.263412626748
ppo,InvertedDoublePendulum-v5,42,101376,episode_reward,6672.359336285421
ppo,InvertedDoublePendulum-v5,42,104448,episode_reward,6628.980346979065
ppo,InvertedDoublePendulum-v5,42,107520,episode_reward,6626.86182778576
ppo,InvertedDoublePendulum-v5,42,110592,episode_reward,6661.600901787633
ppo,InvertedDoublePendulum-v5,42,113664,episode_reward,6655.010840221538
ppo,InvertedDoublePendulum-v5,42,116736,episode_reward,6691.29395996449
ppo,InvertedDoublePendulum-v5,42,119808,episode_reward,6479.5063195284565
ppo,InvertedDoublePendulum-v5,42,122880,episode_reward,6485.172470546533
ppo,InvertedDoublePendulum-v5,42,125952,episode_reward,6500.245305763119
ppo,InvertedDoublePendulum-v5,42,129024,episode_reward,6497.869195413072
ppo,InvertedDoublePendulum-v5,42,132096,episode_reward,6520.853424327054
ppo,InvertedDoublePendulum-v5,42,135168,episode_reward,6478.777388938989
ppo,InvertedDoublePendulum-v5,42,138240,episode_reward,6515.092564305788
ppo,InvertedDoublePendulum-v5,42,141312,episode_reward,6489.895466485405
ppo,InvertedDoublePendulum-v5,42,144384,episode_reward,6543.222489148469
ppo,InvertedDoublePendulum-v5,42,147456,episode_reward,6533.319886282068
ppo,InvertedDoublePendulum-v5,42,150528,episode_reward,6544.345018511492
ppo,InvertedDoublePendulum-v5,42,153600,episode_reward,6556.968716107399
ppo,InvertedDoublePendulum-v5,42,156672,episode_reward,6571.621472269036
ppo,InvertedDoublePendulum-v5,42,159744,episode_reward,6562.790992198865
ppo,InvertedDoublePendulum-v5,42,162816,episode_reward,6506.438094606666
ppo,InvertedDoublePendulum-v5,42,165888,episode_reward,6514.259160864711
ppo,InvertedDoublePendulum-v5,42,168960,episode_reward,6504.379187154259
ppo,InvertedDoublePendulum-v5,42,172032,episode_reward,6501.747371998998
ppo,InvertedDoublePendulum-v5,42,175104,episode_reward,6477.46393506778
ppo,InvertedDoublePendulum-v5,42,178176,episode_reward,6508.617836513266
ppo,InvertedDoublePendulum-v5,42,181248,episode_reward,6511.457104216335
ppo,InvertedDoublePendulum-v5,42,184320,episode_reward,6507.141714844613
ppo,InvertedDoublePendulum-v5,42,187392,episode_reward,6517.842622077612
ppo,InvertedDoublePendulum-v5,42,190464,episode_reward,6514.283643961933
ppo,InvertedDoublePendulum-v5,42,193536,episode_reward,6501.970986891903
ppo,InvertedDoublePendulum-v5,42,196608,episode_reward,6490.951713794689
ppo,InvertedDoublePendulum-v5,42,199680,episode_reward,6520.067568122987
ppo,InvertedDoublePendulum-v5,42,202752,episode_reward,6518.850500928771
ppo,InvertedDoublePendulum-v5,42,205824,episode_reward,6475.93754495056
ppo,InvertedDoublePendulum-v5,42,208896,episode_reward,6505.763877653891
ppo,InvertedDoublePendulum-v5,42,211968,episode_reward,6439.57935294248
ppo,InvertedDoublePendulum-v5,42,215040,episode_reward,6510.146516648958
ppo,InvertedDoublePendulum-v5,42,218112,episode_reward,6504.327843372855
ppo,InvertedDoublePendulum-v5,42,221184,episode_reward,6367.658003122124
ppo,InvertedDoublePendulum-v5,42,224256,episode_reward,6534.635148247732
ppo,InvertedDoublePendulum-v5,42,227328,episode_reward,6507.078703496787
ppo,InvertedDoublePendulum-v5,42,230400,episode_reward,6520.652830566989
ppo,InvertedDoublePendulum-v5,42,233472,episode_reward,6496.066259851509
ppo,InvertedDoublePendulum-v5,42,236544,episode_reward,6503.754608409827
ppo,InvertedDoublePendulum-v5,42,239616,episode_reward,6506.705713924677
ppo,InvertedDoublePendulum-v5,42,242688,episode_reward,6497.51265131501
ppo,InvertedDoublePendulum-v5,42,245760,episode_reward,6431.670455688767
ppo,InvertedDoublePendulum-v5,42,248832,episode_reward,6525.184081159867
ppo,InvertedDoublePendulum-v5,42,251904,episode_reward,6455.1673240422115
ppo,InvertedDoublePendulum-v5,42,3072,eval_reward,38.17418705096169
ppo,InvertedDoublePendulum-v5,42,18432,eval_reward,70.15161417733468
ppo,InvertedDoublePendulum-v5,42,33792,eval_reward,56.64539301796655
ppo,InvertedDoublePendulum-v5,42,49152,eval_reward,54.411386101262984
ppo,InvertedDoublePendulum-v5,42,64512,eval_reward,59.19831001975007
ppo,InvertedDoublePendulum-v5,42,79872,eval_reward,50.77347827635786
ppo,InvertedDoublePendulum-v5,42,95232,eval_reward,46.384173027738505
ppo,InvertedDoublePendulum-v5,42,110592,eval_reward,49.481191976104505
ppo,InvertedDoublePendulum-v5,42,125952,eval_reward,45.329266486959284
ppo,InvertedDoublePendulum-v5,42,141312,eval_reward,53.358874881430275
ppo,InvertedDoublePendulum-v5,42,156672,eval_reward,46.603691749602284
ppo,InvertedDoublePendulum-v5,42,172032,eval_reward,44.09938649947162
ppo,InvertedDoublePendulum-v5,42,187392,eval_reward,45.33720538629597
ppo,InvertedDoublePendulum-v5,42,202752,eval_reward,45.33720538629597
ppo,InvertedDoublePendulum-v5,42,218112,eval_reward,40.95579039721759
ppo,InvertedDoublePendulum-v5,42,233472,eval_reward,45.33720538629597
ppo,InvertedDoublePendulum-v5,42,248832,eval_reward,45.33837854958437
ppo,InvertedDoublePendulum-v5,42,0,loss,281.96267674764
ppo,InvertedDoublePendulum-v5,42,1,loss,136.15123141606648
ppo,InvertedDoublePendulum-v5,42,2,loss,180.49296757380168
ppo,InvertedDoublePendulum-v5,42,3,loss,81.43353530565898
ppo,InvertedDoublePendulum-v5,42,4,loss,237.52054875691732
ppo,InvertedDoublePendulum-v5,42,5,loss,269.73679676055906
ppo,InvertedDoublePendulum-v5,42,6,loss,417.27775917053225
ppo,InvertedDoublePendulum-v5,42,7,loss,288.2889238993327
ppo,InvertedDoublePendulum-v5,42,8,loss,63.10842568079631
ppo,InvertedDoublePendulum-v5,42,9,loss,53.33007584412893
ppo,InvertedDoublePendulum-v5,42,10,loss,66.83398650487264
ppo,InvertedDoublePendulum-v5,42,11,loss,66.3116725842158
ppo,InvertedDoublePendulum-v5,42,12,loss,47.109621334075925
ppo,InvertedDoublePendulum-v5,42,13,loss,64.34890297253926
ppo,InvertedDoublePendulum-v5,42,14,loss,64.40353111426036
ppo,InvertedDoublePendulum-v5,42,15,loss,118.14946428934734
ppo,InvertedDoublePendulum-v5,42,16,loss,91.34253015518189
ppo,InvertedDoublePendulum-v5,42,17,loss,114.81992087364196
ppo,InvertedDoublePendulum-v5,42,18,loss,128.64719506899516
ppo,InvertedDoublePendulum-v5,42,19,loss,139.25052792231241
ppo,InvertedDoublePendulum-v5,42,20,loss,211.63682498931885
ppo,InvertedDoublePendulum-v5,42,21,loss,121.86154680252075
ppo,InvertedDoublePendulum-v5,42,22,loss,64.22172299226125
ppo,InvertedDoublePendulum-v5,42,23,loss,45.763914366563164
ppo,InvertedDoublePendulum-v5,42,24,loss,42.197951618830366
ppo,InvertedDoublePendulum-v5,42,25,loss,49.78114768664042
ppo,InvertedDoublePendulum-v5,42,26,loss,53.19190906683604
ppo,InvertedDoublePendulum-v5,42,27,loss,46.86109906037648
ppo,InvertedDoublePendulum-v5,42,28,loss,33.70398457050324
ppo,InvertedDoublePendulum-v5,42,29,loss,30.515280357996623
ppo,InvertedDoublePendulum-v5,42,30,loss,33.007463198900226
ppo,InvertedDoublePendulum-v5,42,31,loss,31.702840979894003
ppo,InvertedDoublePendulum-v5,42,32,loss,37.3098074277242
ppo,InvertedDoublePendulum-v5,42,33,loss,33.50424172480901
ppo,InvertedDoublePendulum-v5,42,34,loss,30.88632276455561
ppo,InvertedDoublePendulum-v5,42,35,loss,36.28390227953593
ppo,InvertedDoublePendulum-v5,42,36,loss,34.89461230834325
ppo,InvertedDoublePendulum-v5,42,37,loss,43.22624173959096
ppo,InvertedDoublePendulum-v5,42,38,loss,30.43817993402481
ppo,InvertedDoublePendulum-v5,42,39,loss,23.95607268313567
ppo,InvertedDoublePendulum-v5,42,40,loss,23.60657123128573
ppo,InvertedDoublePendulum-v5,42,41,loss,22.795457257827124
ppo,InvertedDoublePendulum-v5,42,42,loss,29.133796042203905
ppo,InvertedDoublePendulum-v5,42,43,loss,30.2509550233682
ppo,InvertedDoublePendulum-v5,42,44,loss,34.83609598875046
ppo,InvertedDoublePendulum-v5,42,45,loss,32.134958163897196
ppo,InvertedDoublePendulum-v5,42,46,loss,31.6686987221241
ppo,InvertedDoublePendulum-v5,42,47,loss,30.924995901187263
ppo,InvertedDoublePendulum-v5,42,48,loss,35.944129776954654
ppo,InvertedDoublePendulum-v5,42,49,loss,33.45010811487834
ppo,InvertedDoublePendulum-v5,42,50,loss,36.787919064362846
ppo,InvertedDoublePendulum-v5,42,51,loss,31.34818706115087
ppo,InvertedDoublePendulum-v5,42,52,loss,15.902323549985885
ppo,InvertedDoublePendulum-v5,42,53,loss,15.856892094016075
ppo,InvertedDoublePendulum-v5,42,54,loss,16.14897958934307
